img_name,pothole_idx,height,width,box_area,pothole_area,nonpothole_area,mean_depth,max_depth,min_depth,depth_std,depth_range,p90_depth,severity_label,severity_name
pic-14-_jpg.rf.0cf42e6b552e8f867e76237f36e7eadc.jpg,1,43,113,4859,3267,1592.0,0.3572859764099121,0.40453046560287476,0.31501710414886475,0.02210250124335289,0.08951336145401001,0.3880208432674408,1,Moderate
pic-14-_jpg.rf.0cf42e6b552e8f867e76237f36e7eadc.jpg,2,52,90,4680,2664,2016.0,0.3010982871055603,0.35732099413871765,0.2514329254627228,0.026945648714900017,0.10588806867599487,0.3383100628852844,1,Moderate
pic-14-_jpg.rf.0cf42e6b552e8f867e76237f36e7eadc.jpg,3,33,90,2970,2158,812.0,0.21904954314231873,0.25648075342178345,0.18923130631446838,0.015981268137693405,0.06724944710731506,0.2402113676071167,1,Moderate
pic-14-_jpg.rf.0cf42e6b552e8f867e76237f36e7eadc.jpg,4,24,36,864,631,233.0,0.2843891978263855,0.3101853132247925,0.26228031516075134,0.012006867676973343,0.04790499806404114,0.30189424753189087,1,Moderate
pic-14-_jpg.rf.0cf42e6b552e8f867e76237f36e7eadc.jpg,5,23,60,1380,1088,292.0,0.18031346797943115,0.20174328982830048,0.1561185121536255,0.011108833365142345,0.04562477767467499,0.1956646591424942,1,Moderate
pic-14-_jpg.rf.3e2f11367531d04d10e9132cf6fe9b8f.jpg,0,226,381,86106,48209,37897.0,0.6021956205368042,0.8249056339263916,0.385674387216568,0.10361914336681366,0.4392312467098236,0.7415985465049744,0,Shallow
pic-14-_jpg.rf.3e2f11367531d04d10e9132cf6fe9b8f.jpg,1,41,116,4756,3334,1422.0,0.3236992657184601,0.3662066161632538,0.2852747142314911,0.019724801182746887,0.0809319019317627,0.35113656520843506,1,Moderate
pic-14-_jpg.rf.3e2f11367531d04d10e9132cf6fe9b8f.jpg,2,52,94,4888,2688,2200.0,0.271566241979599,0.3225875794887543,0.22650964558124542,0.024303346872329712,0.09607793390750885,0.30493590235710144,1,Moderate
pic-14-_jpg.rf.3e2f11367531d04d10e9132cf6fe9b8f.jpg,3,33,90,2970,2209,761.0,0.1942688226699829,0.22693702578544617,0.16620533168315887,0.0142044797539711,0.06073169410228729,0.21330146491527557,1,Moderate
pic-14-_jpg.rf.3e2f11367531d04d10e9132cf6fe9b8f.jpg,4,24,36,864,638,226.0,0.2586494982242584,0.28083884716033936,0.23940742015838623,0.010400758124887943,0.041431427001953125,0.2731025815010071,1,Moderate
pic-14-_jpg.rf.3e2f11367531d04d10e9132cf6fe9b8f.jpg,5,24,61,1464,1130,334.0,0.16282451152801514,0.1821269392967224,0.1405385583639145,0.010209750384092331,0.04158838093280792,0.17660364508628845,1,Moderate
pic-14-_jpg.rf.5795a6265ed32db2ca7965aa7e0174b1.jpg,0,236,392,92512,47011,45501.0,0.6628297567367554,0.8896703720092773,0.42834508419036865,0.10803140699863434,0.4613252878189087,0.8062901496887207,0,Shallow
pic-14-_jpg.rf.5795a6265ed32db2ca7965aa7e0174b1.jpg,1,44,111,4884,3150,1734.0,0.3612323999404907,0.40619704127311707,0.320546954870224,0.021452143788337708,0.08565008640289307,0.390633225440979,1,Moderate
pic-14-_jpg.rf.5795a6265ed32db2ca7965aa7e0174b1.jpg,2,52,89,4628,2535,2093.0,0.3020930886268616,0.35742273926734924,0.2550848424434662,0.026004785671830177,0.10233789682388306,0.33777835965156555,1,Moderate
pic-14-_jpg.rf.5795a6265ed32db2ca7965aa7e0174b1.jpg,3,33,88,2904,2077,827.0,0.22157134115695953,0.25677573680877686,0.1925821453332901,0.015085486695170403,0.06419359147548676,0.24194960296154022,1,Moderate
pic-14-_jpg.rf.5795a6265ed32db2ca7965aa7e0174b1.jpg,4,22,35,770,600,170.0,0.289191335439682,0.3132026791572571,0.26947447657585144,0.01122167520225048,0.04372820258140564,0.30515897274017334,1,Moderate
pic-14-_jpg.rf.5795a6265ed32db2ca7965aa7e0174b1.jpg,5,21,60,1260,1056,204.0,0.18696501851081848,0.20691153407096863,0.16441480815410614,0.01080660242587328,0.04249672591686249,0.2016873061656952,1,Moderate
pic-141-_jpg.rf.94b5851bcded6830d88bef9ed5001cc4.jpg,0,173,409,70757,40745,30012.0,0.4939239025115967,0.6632988452911377,0.35129234194755554,0.07450644671916962,0.31200650334358215,0.603471577167511,0,Shallow
pic-141-_jpg.rf.dc5bb23e947044e6c4a4572abc3e8213.jpg,0,183,423,77409,42469,34940.0,0.50908362865448,0.6850674748420715,0.3499961197376251,0.08161686360836029,0.3350713551044464,0.6256870031356812,0,Shallow
pic-141-_jpg.rf.fc3d1df38a5c4e68febeb45b2a132f4a.jpg,0,191,434,82894,44931,37963.0,0.5198953151702881,0.7015257477760315,0.355394572019577,0.08625554293394089,0.34613117575645447,0.6433371901512146,0,Shallow
pic-142-_jpg.rf.0879365f4e7e435dba77c82134cc5623.jpg,0,61,128,7808,5485,2323.0,0.7810346484184265,0.8401677012443542,0.732875406742096,0.02318963222205639,0.1072922945022583,0.8119499683380127,0,Shallow
pic-142-_jpg.rf.0879365f4e7e435dba77c82134cc5623.jpg,1,23,74,1702,1367,335.0,0.4530842900276184,0.47225672006607056,0.4344739019870758,0.009853747673332691,0.03778281807899475,0.4668283760547638,1,Moderate
pic-142-_jpg.rf.0879365f4e7e435dba77c82134cc5623.jpg,2,45,73,3285,1865,1420.0,0.34323641657829285,0.3812825083732605,0.3146997094154358,0.01593635417521,0.06658279895782471,0.36649566888809204,1,Moderate
pic-142-_jpg.rf.8658b3f74ded0b4631ae8fb8215d1f97.jpg,0,61,106,6466,4704,1762.0,0.7938438057899475,0.9126350283622742,0.7380451560020447,0.03188884258270264,0.1745898723602295,0.8230413198471069,0,Shallow
pic-142-_jpg.rf.8658b3f74ded0b4631ae8fb8215d1f97.jpg,1,26,82,2132,1642,490.0,0.4371814429759979,0.4560367465019226,0.4175613522529602,0.009992945939302444,0.0384753942489624,0.4509091377258301,1,Moderate
pic-142-_jpg.rf.8658b3f74ded0b4631ae8fb8215d1f97.jpg,2,50,81,4050,2245,1805.0,0.33345189690589905,0.3769286274909973,0.29855942726135254,0.018742157146334648,0.07836920022964478,0.3604535162448883,1,Moderate
pic-142-_jpg.rf.d06e1261d14a5a908632f7f9984b1533.jpg,0,63,123,7749,5337,2412.0,0.5869147777557373,0.6305472254753113,0.5506473183631897,0.017608558759093285,0.07989990711212158,0.6102849245071411,0,Shallow
pic-142-_jpg.rf.d06e1261d14a5a908632f7f9984b1533.jpg,1,22,74,1628,1340,288.0,0.3332382142543793,0.3476605713367462,0.3189789652824402,0.007471192628145218,0.02868160605430603,0.34360644221305847,1,Moderate
pic-142-_jpg.rf.d06e1261d14a5a908632f7f9984b1533.jpg,2,43,73,3139,1832,1307.0,0.24894112348556519,0.27809202671051025,0.2274455577135086,0.012402929365634918,0.05064646899700165,0.26693597435951233,1,Moderate
pic-143-_jpg.rf.216b82e37fe7bf7ace28e129f406915c.jpg,0,290,299,86710,22378,64332.0,0.3959508538246155,0.5894342660903931,0.16809774935245514,0.10064952075481415,0.4213365167379379,0.510229766368866,0,Shallow
pic-143-_jpg.rf.216b82e37fe7bf7ace28e129f406915c.jpg,1,111,250,27750,19782,7968.0,0.5666539669036865,0.6612895131111145,0.4993699789047241,0.038438040763139725,0.16191953420639038,0.6239234209060669,0,Shallow
pic-143-_jpg.rf.eab223bbca50b3ff5899899213a6292d.jpg,0,336,313,105168,27004,78164.0,0.35868629813194275,0.5806631445884705,0.11027143150568008,0.11452004313468933,0.4703917130827904,0.49763548374176025,0,Shallow
pic-143-_jpg.rf.eab223bbca50b3ff5899899213a6292d.jpg,1,122,274,33428,23885,9543.0,0.5380491614341736,0.6372527480125427,0.4606562852859497,0.042805980890989304,0.17659646272659302,0.602384626865387,0,Shallow
pic-143-_jpg.rf.f94e3b194754043332e4361c80e7d3db.jpg,0,351,242,84942,23469,61473.0,0.4034149646759033,0.6080191135406494,0.15767528116703033,0.11042231321334839,0.4503438323736191,0.5322168469429016,0,Shallow
pic-143-_jpg.rf.f94e3b194754043332e4361c80e7d3db.jpg,1,118,247,29146,20675,8471.0,0.5763369798660278,0.6642822027206421,0.5074974894523621,0.0378853939473629,0.15678471326828003,0.6344874501228333,0,Shallow
pic-145-_jpg.rf.01b4f283d7eaa74981edcc0259ef43cb.jpg,0,39,102,3978,3255,723.0,0.8307034969329834,0.874762237071991,0.7911868691444397,0.021793611347675323,0.08357536792755127,0.8613150715827942,0,Shallow
pic-145-_jpg.rf.01b4f283d7eaa74981edcc0259ef43cb.jpg,1,23,44,1012,698,314.0,0.9070320725440979,0.9356526732444763,0.8858050107955933,0.012740600854158401,0.04984766244888306,0.9252139329910278,0,Shallow
pic-145-_jpg.rf.01b4f283d7eaa74981edcc0259ef43cb.jpg,2,54,134,7236,4121,3115.0,0.5599126219749451,0.61089688539505,0.4983587861061096,0.026632579043507576,0.11253809928894043,0.5972850918769836,0,Shallow
pic-145-_jpg.rf.8c8e224f08327d871ec0791f80a0d43a.jpg,0,49,111,5439,3914,1525.0,0.9028570055961609,0.9496577978134155,0.8591161966323853,0.023588232696056366,0.09054160118103027,0.9358856081962585,0,Shallow
pic-145-_jpg.rf.8c8e224f08327d871ec0791f80a0d43a.jpg,1,22,48,1056,736,320.0,0.9606121778488159,0.9777511954307556,0.9432392716407776,0.009043976664543152,0.03451192378997803,0.9732003211975098,0,Shallow
pic-145-_jpg.rf.8c8e224f08327d871ec0791f80a0d43a.jpg,2,71,142,10082,5003,5079.0,0.6125271320343018,0.672537624835968,0.5402044653892517,0.030578220263123512,0.1323331594467163,0.655027449131012,0,Shallow
pic-145-_jpg.rf.ea068320394add8a6ff90b4396b79923.jpg,0,51,106,5406,3589,1817.0,0.8831573724746704,0.9235897064208984,0.8446173667907715,0.020511241629719734,0.07897233963012695,0.9115171432495117,0,Shallow
pic-145-_jpg.rf.ea068320394add8a6ff90b4396b79923.jpg,1,28,45,1260,784,476.0,0.9392508864402771,0.9599384665489197,0.9219669699668884,0.009301813319325447,0.03797149658203125,0.952415943145752,0,Shallow
pic-145-_jpg.rf.ea068320394add8a6ff90b4396b79923.jpg,2,72,136,9792,4572,5220.0,0.6055402159690857,0.6622233986854553,0.537933349609375,0.029257023707032204,0.12429004907608032,0.6465411186218262,0,Shallow
pic-146-_jpg.rf.05122d9316fa0be439f878d8aa337d3d.jpg,0,265,148,39220,26602,12618.0,0.7319810390472412,0.9730196595191956,0.5302854776382446,0.11548331379890442,0.4427341818809509,0.884775698184967,0,Shallow
pic-146-_jpg.rf.05122d9316fa0be439f878d8aa337d3d.jpg,1,121,179,21659,14515,7144.0,0.10443540662527084,0.212424173951149,0.004315210971981287,0.04654568061232567,0.2081089629791677,0.1680532991886139,1,Moderate
pic-146-_jpg.rf.18a3fc9b3f915028b7246fba6b56fd11.jpg,0,265,137,36305,25942,10363.0,0.7436175346374512,0.9580693244934082,0.549980878829956,0.10619056969881058,0.40808844566345215,0.8843361735343933,0,Shallow
pic-146-_jpg.rf.18a3fc9b3f915028b7246fba6b56fd11.jpg,1,119,177,21063,14127,6936.0,0.11474166810512543,0.22491003572940826,0.015074342489242554,0.04550651088356972,0.2098356932401657,0.17743615806102753,1,Moderate
pic-146-_jpg.rf.6d367895786517cfe865fb065be076a5.jpg,0,265,154,40810,27137,13673.0,0.7311632633209229,0.9453449249267578,0.5385985970497131,0.1075272187590599,0.4067463278770447,0.8737942576408386,0,Shallow
pic-146-_jpg.rf.6d367895786517cfe865fb065be076a5.jpg,1,124,179,22196,14884,7312.0,0.10409876704216003,0.207510307431221,0.016951795667409897,0.043109480291604996,0.1905585117638111,0.16371400654315948,1,Moderate
pic-147-_jpg.rf.0f296124b79e86f38cda27b6fe05d742.jpg,0,123,173,21279,14938,6341.0,0.7231889367103577,0.8358780145645142,0.638956606388092,0.04625697806477547,0.19692140817642212,0.7885344624519348,0,Shallow
pic-147-_jpg.rf.0f296124b79e86f38cda27b6fe05d742.jpg,1,98,212,20776,11363,9413.0,0.35525333881378174,0.4508938789367676,0.2889913022518158,0.0384768508374691,0.16190257668495178,0.41150814294815063,1,Moderate
